BGC,SS_NoSpace,Spp,SppVar,Feasible,AssessSuit,differnce,Assessor,Restrict_type,TB_Changed,WM_Comments,DM_Comments,CoastSuit,ESuit_new,AB Comment Oct-Nov 2019,ESuit_TB,ESuit_CCISS,CCISS_Change,PredSuit
BWBScmE,BWBScmE/d,Sx,Sw,1,,FALSE,,,,,,,,,,1,,
BWBScmE,BWBScmE/d,Sb,Sb,3,,FALSE,,,,,,,,,,3,,
BWBScmE,BWBScmE/d,Pl,Pli,1,,FALSE,,,,,,,,,,1,,
BWBScmE,BWBScmE/d,Ep,Ep,3,,FALSE,,,,,,,,,,3,,
BWBScmE,BWBScmE/d,Bb,Bb,3,,FALSE,,,,,,,,,,3,,
BWBScmE,BWBScmE/d,At,At,1,,FALSE,,,,,,,,,,1,,
BWBScmE,BWBScmE/d,Ac,Acb,3,,FALSE,,,,,,,,,,3,,
BWBScmE,BWBScmE/e,Sx,Sw,1,,FALSE,,,,,,,,,,,,
BWBScmE,BWBScmE/e,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBScmE,BWBScmE/e,Bb,Bb,3,,FALSE,,,,,,,,,,,,
BWBScmE,BWBScmE/e,At,At,1,,FALSE,,,,,,,,,,,,
BWBScmE,BWBScmE/e,Ac,Acb,1,,FALSE,,,,,,,,,,,,
BWBScmE,BWBScmE/f,Sx,Sw,1,,FALSE,,,,,,,,,,1,,
BWBScmE,BWBScmE/f,Pl,Pli,3,,FALSE,,,,,,,,,,3,,
BWBScmE,BWBScmE/f,Ep,Ep,2,,FALSE,,,,,,,,,,2,,
BWBScmE,BWBScmE/f,Bb,Bb,3,,FALSE,,,,,,,,,,3,,
BWBScmE,BWBScmE/f,At,At,2,,FALSE,,,,,,,,,,2,,
BWBScmE,BWBScmE/f,Ac,Acb,2,,FALSE,,,,,,,,,,2,,
BWBScmE,BWBScmE/g,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBScmE,BWBScmE/g,Pl,Pli,2,,FALSE,,,,,,,,,,,,
BWBScmE,BWBScmE/g,Pj,Pj,2,,FALSE,,,,,,,,,,,,
BWBScmE,BWBScmE/h,Sx,Sw,1,,FALSE,,,,,,,,,,,,
BWBScmE,BWBScmE/h,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBScmE,BWBScmE/h,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBScmE,BWBScmE/i,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBScmE,BWBScmE/j,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBScmE,BWBScmE/j,Lt,Lt,2,,FALSE,,,,,,,,,,,,
BWBScmE,BWBScmE/k,Sb,Sb,3,,FALSE,,,,,,,,,,,,
BWBScmE,BWBScmE/k,Lt,Lt,1,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/a,Pl,Pli,1,,FALSE,,,,,,,,,,1,,
BWBScmNW,BWBScmNW/a,Pj,Pj,1,,FALSE,,,,,,,,,,1,,
BWBScmNW,BWBScmNW/b,Sx,Sw,2,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/b,Sb,Sb,3,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/b,Pl,Pli,1,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/b,Pj,Pj,2,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/b,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/b,At,At,3,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/c,Sb,Sb,2,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/c,Pl,Pli,1,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/c,Pj,Pj,1,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/d,Sx,Sw,1,,FALSE,,,,,,,,,,1,,
BWBScmNW,BWBScmNW/d,Sb,Sb,3,,FALSE,,,,,,,,,,3,,
BWBScmNW,BWBScmNW/d,Pl,Pli,1,,FALSE,,,,,,,,,,1,,
BWBScmNW,BWBScmNW/d,Ep,Ep,3,,FALSE,,,,,,,,,,3,,
BWBScmNW,BWBScmNW/d,Bb,Bb,3,,FALSE,,,,,,,,,,3,,
BWBScmNW,BWBScmNW/d,At,At,1,,FALSE,,,,,,,,,,1,,
BWBScmNW,BWBScmNW/d,Ac,Acb,3,,FALSE,,,,,,,,,,3,,
BWBScmNW,BWBScmNW/e,Sx,Sw,1,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/e,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/e,Bb,Bb,3,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/e,At,At,1,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/e,Ac,Acb,1,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/f,Sx,Sw,1,,FALSE,,,,,,,,,,1,,
BWBScmNW,BWBScmNW/f,Pl,Pli,3,,FALSE,,,,,,,,,,3,,
BWBScmNW,BWBScmNW/f,Ep,Ep,2,,FALSE,,,,,,,,,,2,,
BWBScmNW,BWBScmNW/f,Bb,Bb,3,,FALSE,,,,,,,,,,3,,
BWBScmNW,BWBScmNW/f,At,At,2,,FALSE,,,,,,,,,,2,,
BWBScmNW,BWBScmNW/f,Ac,Acb,2,,FALSE,,,,,,,,,,2,,
BWBScmNW,BWBScmNW/g,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/g,Pl,Pli,2,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/g,Pj,Pj,2,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/h,Sx,Sw,1,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/h,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/h,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/i,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/j,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/j,Lt,Lt,2,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/k,Sb,Sb,3,,FALSE,,,,,,,,,,,,
BWBScmNW,BWBScmNW/k,Lt,Lt,1,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/a,Pl,Pli,1,,FALSE,,,,,,,,,,1,,
BWBScmW,BWBScmW/a,Pj,Pj,1,,FALSE,,,,,,,,,,1,,
BWBScmW,BWBScmW/b,Sx,Sw,2,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/b,Sb,Sb,3,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/b,Pl,Pli,1,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/b,Pj,Pj,2,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/b,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/b,At,At,3,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/c,Sb,Sb,2,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/c,Pl,Pli,1,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/c,Pj,Pj,1,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/d,Sx,Sw,1,,FALSE,,,,,,,,,,1,,
BWBScmW,BWBScmW/d,Sb,Sb,3,,FALSE,,,,,,,,,,3,,
BWBScmW,BWBScmW/d,Pl,Pli,1,,FALSE,,,,,,,,,,1,,
BWBScmW,BWBScmW/d,Ep,Ep,3,,FALSE,,,,,,,,,,3,,
BWBScmW,BWBScmW/d,Bb,Bb,3,,FALSE,,,,,,,,,,3,,
BWBScmW,BWBScmW/d,At,At,1,,FALSE,,,,,,,,,,1,,
BWBScmW,BWBScmW/d,Ac,Acb,3,,FALSE,,,,,,,,,,3,,
BWBScmW,BWBScmW/e,Sx,Sw,1,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/e,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/e,Bb,Bb,3,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/e,At,At,1,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/e,Ac,Acb,1,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/f,Sx,Sw,1,,FALSE,,,,,,,,,,1,,
BWBScmW,BWBScmW/f,Pl,Pli,3,,FALSE,,,,,,,,,,3,,
BWBScmW,BWBScmW/f,Ep,Ep,2,,FALSE,,,,,,,,,,2,,
BWBScmW,BWBScmW/f,Bb,Bb,3,,FALSE,,,,,,,,,,3,,
BWBScmW,BWBScmW/f,At,At,2,,FALSE,,,,,,,,,,2,,
BWBScmW,BWBScmW/f,Ac,Acb,2,,FALSE,,,,,,,,,,2,,
BWBScmW,BWBScmW/g,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/g,Pl,Pli,2,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/g,Pj,Pj,2,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/h,Sx,Sw,1,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/h,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/h,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/i,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/j,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/j,Lt,Lt,2,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/k,Sb,Sb,3,,FALSE,,,,,,,,,,,,
BWBScmW,BWBScmW/k,Lt,Lt,1,,FALSE,,,,,,,,,,,,
BWBSdk,BWBSdk/101,Sx,Sw,1,,FALSE,,,,,,,,,,1,,
BWBSdk,BWBSdk/101,Sb,Sb,3,,FALSE,,,,,,,,,,3,,
BWBSdk,BWBSdk/101,Pl,Pli,1,,FALSE,,,,,,,,,,1,,
BWBSdk,BWBSdk/101,Ep,Ep,3,,FALSE,,,,,,,,,,3,,
BWBSdk,BWBSdk/101,Bl,Bl,2,,FALSE,,w,,,,,,,,2,,
BWBSdk,BWBSdk/101,At,At,1,1,FALSE,AB,,,,,,1,At widespread,,1,,
BWBSdk,BWBSdk/101,Ac,Acb,3,,FALSE,,,,,,,,,,3,,
BWBSdk,BWBSdk/102,Sx,Sw,3,,FALSE,,,,,,,,,,3,,
BWBSdk,BWBSdk/102,Sb,Sb,5,,FALSE,,,,changed 3 to 5,,,,,,3,,
BWBSdk,BWBSdk/102,Pl,Pli,2,2,FALSE,AB,,,,,,2,productivity limitations,,2,,
BWBSdk,BWBSdk/102,Bl,Bl,3,,FALSE,,,,,,,,,,3,,
BWBSdk,BWBSdk/102,At,At,3,,FALSE,,,,,,,,,,3,,
BWBSdk,BWBSdk/103,Sx,Sw,1,,FALSE,,,,,,,,,,,,
BWBSdk,BWBSdk/103,Sb,Sb,3,,FALSE,,,,,,,,,,,,
BWBSdk,BWBSdk/103,Pl,Pli,1,,FALSE,,,,,,,,,,,,
BWBSdk,BWBSdk/103,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBSdk,BWBSdk/103,Bl,Bl,2,,FALSE,,,,,,,,,,,,
BWBSdk,BWBSdk/103,At,At,2,,FALSE,,,,,,,,,,,,
BWBSdk,BWBSdk/104,Sx,Sw,1,,FALSE,,,,,,,,,,,,
BWBSdk,BWBSdk/104,Sb,Sb,2,2,FALSE,AB,,,,,,2,productivity limitations but 2 not 3,,,,
BWBSdk,BWBSdk/104,Pl,Pli,2,2,FALSE,AB,,,,,,2,productivity limitations,,,,
BWBSdk,BWBSdk/104,Bl,Bl,3,,FALSE,,,,,,,,,,,,
BWBSdk,BWBSdk/104,At,At,2,,FALSE,,,,,,,,,,,,
BWBSdk,BWBSdk/110,Sx,Sw,1,,FALSE,,,,,,,,,,1,,
BWBSdk,BWBSdk/110,Sb,Sb,5,,FALSE,,,,changed 3 to 5,,,,,,3,,
BWBSdk,BWBSdk/110,Pl,Pli,2,,FALSE,,,,,,,,,,2,,
BWBSdk,BWBSdk/110,Ep,Ep,3,,FALSE,,,,,,,,,,3,,
BWBSdk,BWBSdk/110,Bl,Bl,3,,FALSE,,,,,,,,,,3,,
BWBSdk,BWBSdk/110,At,At,2,,FALSE,,,,,,,,,,2,,
BWBSdk,BWBSdk/110,Ac,Acb,2,,FALSE,,,,,,,,,,2,,
BWBSdk,BWBSdk/111,Sx,Sw,1,,FALSE,,,,,,,,,,,,
BWBSdk,BWBSdk/111,Sb,Sb,3,,FALSE,,,,,,,,,,,,
BWBSdk,BWBSdk/111,Pl,Pli,2,,FALSE,,,,,,,,,,,,
BWBSdk,BWBSdk/111,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBSdk,BWBSdk/111,Bl,Bl,3,,FALSE,,,,,,,,,,,,
BWBSdk,BWBSdk/111,At,At,3,,FALSE,,,,,,,,,,,,
BWBSdk,BWBSdk/111,Ac,Acb,2,2,FALSE,AB,,,,,,2,Acb less suitable than 110,,,,
BWBSdm,BWBSdm/a,Pl,Pli,2,,FALSE,,,,,,,,,,2,1 to 2,
BWBSdm,BWBSdm/a,Pj,Pj,1,,FALSE,,,,,,,,,,1,,
BWBSdm,BWBSdm/b,Sx,Sw,2,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/b,Sb,Sb,3,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/b,Pl,Pli,1,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/b,Pj,Pj,2,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/b,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/b,At,At,3,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/c,Sb,Sb,2,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/c,Pl,Pli,1,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/c,Pj,Pj,1,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/d,Sx,Sw,1,,FALSE,,,,,,,,,,1,,
BWBSdm,BWBSdm/d,Sb,Sb,3,,FALSE,,,,,,,,,,3,,
BWBSdm,BWBSdm/d,Pl,Pli,1,,FALSE,,,,,,,,,,1,,
BWBSdm,BWBSdm/d,Ep,Ep,3,,FALSE,,,,,,,,,,3,,
BWBSdm,BWBSdm/d,Bb,Bb,3,,FALSE,,,,,,,,,,3,,
BWBSdm,BWBSdm/d,At,At,1,,FALSE,,,,,,,,,,1,,
BWBSdm,BWBSdm/d,Ac,Acb,3,,FALSE,,,,,,,,,,3,,
BWBSdm,BWBSdm/e,Sx,Sw,1,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/e,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/e,Bb,Bb,3,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/e,At,At,1,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/e,Ac,Acb,1,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/f,Sx,Sw,1,,FALSE,,,,,,,,,,1,,
BWBSdm,BWBSdm/f,Pl,Pli,3,,FALSE,,,,,,,,,,3,,
BWBSdm,BWBSdm/f,Ep,Ep,2,,FALSE,,,,,,,,,,2,,
BWBSdm,BWBSdm/f,Bb,Bb,3,,FALSE,,,,,,,,,,3,,
BWBSdm,BWBSdm/f,At,At,2,,FALSE,,,,,,,,,,2,,
BWBSdm,BWBSdm/f,Ac,Acb,2,,FALSE,,,,,,,,,,2,,
BWBSdm,BWBSdm/g,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/g,Pl,Pli,2,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/g,Pj,Pj,2,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/h,Sx,Sw,1,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/h,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/h,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/i,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/j,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/j,Lt,Lt,2,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/k,Sb,Sb,3,,FALSE,,,,,,,,,,,,
BWBSdm,BWBSdm/k,Lt,Lt,1,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/a,Pl,Pli,2,,FALSE,,,,,,,,,,2,1 to 2,
BWBSdmN,BWBSdmN/a,Pj,Pj,1,,FALSE,,,,,,,,,,1,,
BWBSdmN,BWBSdmN/b,Sx,Sw,2,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/b,Sb,Sb,3,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/b,Pl,Pli,1,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/b,Pj,Pj,2,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/b,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/b,At,At,3,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/c,Sb,Sb,2,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/c,Pl,Pli,1,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/c,Pj,Pj,1,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/d,Sx,Sw,1,,FALSE,,,,,,,,,,1,,
BWBSdmN,BWBSdmN/d,Sb,Sb,3,,FALSE,,,,,,,,,,3,,
BWBSdmN,BWBSdmN/d,Pl,Pli,1,,FALSE,,,,,,,,,,1,,
BWBSdmN,BWBSdmN/d,Ep,Ep,3,,FALSE,,,,,,,,,,3,,
BWBSdmN,BWBSdmN/d,Bb,Bb,3,,FALSE,,,,,,,,,,3,,
BWBSdmN,BWBSdmN/d,At,At,1,,FALSE,,,,,,,,,,1,,
BWBSdmN,BWBSdmN/d,Ac,Acb,3,,FALSE,,,,,,,,,,3,,
BWBSdmN,BWBSdmN/e,Sx,Sw,1,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/e,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/e,Bb,Bb,3,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/e,At,At,1,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/e,Ac,Acb,1,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/f,Sx,Sw,1,,FALSE,,,,,,,,,,1,,
BWBSdmN,BWBSdmN/f,Pl,Pli,3,,FALSE,,,,,,,,,,3,,
BWBSdmN,BWBSdmN/f,Ep,Ep,2,,FALSE,,,,,,,,,,2,,
BWBSdmN,BWBSdmN/f,Bb,Bb,3,,FALSE,,,,,,,,,,3,,
BWBSdmN,BWBSdmN/f,At,At,2,,FALSE,,,,,,,,,,2,,
BWBSdmN,BWBSdmN/f,Ac,Acb,2,,FALSE,,,,,,,,,,2,,
BWBSdmN,BWBSdmN/g,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/g,Pl,Pli,2,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/g,Pj,Pj,2,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/h,Sx,Sw,1,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/h,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/h,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/i,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/j,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/j,Lt,Lt,2,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/k,Sb,Sb,3,,FALSE,,,,,,,,,,,,
BWBSdmN,BWBSdmN/k,Lt,Lt,1,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/a,Pl,Pli,2,,FALSE,,,,,,,,,,2,1 to 2,
BWBSdmS,BWBSdmS/a,Pj,Pj,1,,FALSE,,,,,,,,,,1,,
BWBSdmS,BWBSdmS/b,Sx,Sw,2,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/b,Sb,Sb,3,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/b,Pl,Pli,1,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/b,Pj,Pj,2,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/b,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/b,At,At,3,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/c,Sb,Sb,2,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/c,Pl,Pli,1,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/c,Pj,Pj,1,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/d,Sx,Sw,1,,FALSE,,,,,,,,,,1,,
BWBSdmS,BWBSdmS/d,Sb,Sb,3,,FALSE,,,,,,,,,,3,,
BWBSdmS,BWBSdmS/d,Pl,Pli,1,,FALSE,,,,,,,,,,1,,
BWBSdmS,BWBSdmS/d,Ep,Ep,3,,FALSE,,,,,,,,,,3,,
BWBSdmS,BWBSdmS/d,Bb,Bb,3,,FALSE,,,,,,,,,,3,,
BWBSdmS,BWBSdmS/d,At,At,1,,FALSE,,,,,,,,,,1,,
BWBSdmS,BWBSdmS/d,Ac,Acb,3,,FALSE,,,,,,,,,,3,,
BWBSdmS,BWBSdmS/e,Sx,Sw,1,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/e,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/e,Bb,Bb,3,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/e,At,At,1,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/e,Ac,Acb,1,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/f,Sx,Sw,1,,FALSE,,,,,,,,,,1,,
BWBSdmS,BWBSdmS/f,Pl,Pli,3,,FALSE,,,,,,,,,,3,,
BWBSdmS,BWBSdmS/f,Ep,Ep,2,,FALSE,,,,,,,,,,2,,
BWBSdmS,BWBSdmS/f,Bb,Bb,3,,FALSE,,,,,,,,,,3,,
BWBSdmS,BWBSdmS/f,At,At,2,,FALSE,,,,,,,,,,2,,
BWBSdmS,BWBSdmS/f,Ac,Acb,2,,FALSE,,,,,,,,,,2,,
BWBSdmS,BWBSdmS/g,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/g,Pl,Pli,2,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/g,Pj,Pj,2,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/h,Sx,Sw,1,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/h,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/h,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/i,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/j,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/j,Lt,Lt,2,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/k,Sb,Sb,3,,FALSE,,,,,,,,,,,,
BWBSdmS,BWBSdmS/k,Lt,Lt,1,,FALSE,,,,,,,,,,,,
BWBSlb,BWBSlb/a,Sb,Sb,5,,FALSE,,,,2 to 5,,,,,,2, to 2,
BWBSlb,BWBSlb/a,Pl,Pli,2,,FALSE,,,,,,,,,,2, to 2,
BWBSlb,BWBSlb/a,Pj,Pj,1,,FALSE,,,,,,,,,,1,,
BWBSlb,BWBSlb/b,Sx,Sw,2,,FALSE,,,,,,,,,,,,
BWBSlb,BWBSlb/b,Sb,Sb,3,,FALSE,,,,,,,,,,,,
BWBSlb,BWBSlb/b,Pj,Pj,2,,FALSE,,,,,,,,,,,,
BWBSlb,BWBSlb/b,Ep,Ep,3,,FALSE,,,,,,,,,,,,
BWBSlb,BWBSlb/b,At,At,1,,FALSE,,,,,,,,,,,,
BWBSlb,BWBSlb/c,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBSlb,BWBSlb/c,Pj,Pj,1,,FALSE,,,,,,,,,,,,
BWBSlb,BWBSlb/c,At,At,3,,FALSE,,,,,,,,,,,,
BWBSlb,BWBSlb/d,Sx,Sw,1,,FALSE,,,,,,,,,,1,,
BWBSlb,BWBSlb/d,Sb,Sb,2,,FALSE,,,,,,,,,,2,,
BWBSlb,BWBSlb/d,Pl,Pli,3,,FALSE,,,,,,,,,,3, to 3,
BWBSlb,BWBSlb/d,Pj,Pj,3,,FALSE,,,,,,,,,,3,,
BWBSlb,BWBSlb/d,Ep,Ep,1,,FALSE,,,,,,,,,,1,3 to 1,
BWBSlb,BWBSlb/d,Bb,Bb,3,,FALSE,,,,,,,,,,3,,
BWBSlb,BWBSlb/d,At,At,2,,FALSE,,,,,,,,,,2,1 to 2,
BWBSlb,BWBSlb/d,Ac,Acb,3,,FALSE,,,,,,,,,,3,,
BWBSlb,BWBSlb/e,Sx,Sw,1,,FALSE,,,,,,,,,,,,
BWBSlb,BWBSlb/e,Ep,Ep,2,,FALSE,,,,,,,,,,,,
BWBSlb,BWBSlb/e,Bb,Bb,2,,FALSE,,,,,,,,,,,,
BWBSlb,BWBSlb/e,At,At,3,,FALSE,,,,,,,,,,,,
BWBSlb,BWBSlb/f,Sx,Sw,1,,FALSE,,,,,,,,,,1,,
BWBSlb,BWBSlb/f,Ep,Ep,3,,FALSE,,,,,,,,,,3, to 3,
BWBSlb,BWBSlb/f,Bb,Bb,3,,FALSE,,,,,,,,,,3,,
BWBSlb,BWBSlb/f,At,At,3,,FALSE,,,,,,,,,,3, to 3,
BWBSlb,BWBSlb/f,Ac,Acb,2,,FALSE,,,,,,,,,,2, to 2,
BWBSlb,BWBSlb/g,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBSlb,BWBSlb/g,Pj,Pj,2,,FALSE,,,,,,,,,,,,
BWBSlb,BWBSlb/h,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBSlb,BWBSlb/i,Sb,Sb,1,,FALSE,,,,,,,,,,,,
BWBSlb,BWBSlb/j,Sx,Sw,3,,FALSE,,,,,,,,,,,,
BWBSlb,BWBSlb/j,Lt,Lt,1,,FALSE,,,,,,,,,,,,
BWBSlbE,BWBSlbE/a,Sb,Sb,5,,FALSE,,,,2 to 5,,,,,,2, to 2,
BWBSlbE,BWBSlbE/a,Pl,Pli,2,,FALSE,,,,,,,,,,2, to 2,
BWBSlbE,BWBSlbE/a,Pj,Pj,1,,FALSE,,,,,,,,,,1,,
BWBSlbE,BWBSlbE/b,Sx,Sw,2,,FALSE,,,,,,,,,,,,
BWBSlbE,BWBSlbE/b,Sb,Sb,3,,FALSE,,,,,,,,,,,,
BWBSlbE,BWBSlbE/b,Pj,Pj,2,,FALSE,,,,,,,,,,,,
