SiteNo,RastID
6107542,5405
6107543,5095
6107544,4940
6107545,4630
6107546,4320
6107547,4165
6107548,3855
6107549,3545
6107550,3235
6107551,3080
6107552,2770
6107553,2460
6107554,2150
6107555,1995
6107556,1685
6107557,1375
6107558,1220
6107559,910
6107560,600
6107561,290
6107562,135
6108135,26485
6108137,26020
6108138,25710
6108139,25400
6108141,24935
6108142,24625
6108143,24315
6108145,23850
6108146,23540
6108148,23075
6108149,22765
6108150,22455
6108152,21990
6108153,21680
6108154,21370
6108156,20905
6108157,20595
6108158,20285
6108160,19820
6108161,19510
6108163,19045
6108164,18735
6108165,18425
6108167,17960
6108168,17650
6108169,17340
6108171,16875
6108172,16565
6108173,16255
6108175,15790
6108176,15480
6108178,15015
6108179,14705
6108180,14395
6108182,13930
6108183,13620
6108184,13310
6108186,12845
6108187,12535
6108189,12070
6108190,11760
6108191,11450
6108193,10985
6108194,10675
6108195,10365
6108197,9900
6108198,9590
6108199,9280
6108201,8815
6108202,8505
6108204,8040
6108205,7730
6108206,7420
6108208,6955
6108209,6645
6108210,6335
6108212,5870
6108213,5560
6108214,5250
6108216,4785
6108217,4475
6108219,4010
6108220,3700
6108221,3390
6108223,2925
6108224,2615
6108225,2305
6108227,1840
6108228,1530
6108230,1065
6108231,755
6108232,445
6108806,26331
6108807,26176
6108808,25866
6108809,25556
6108810,25246
6108811,25091
6108812,24781
6108813,24471
6108814,24161
6108815,24006
6108816,23696
6108817,23386
6108818,23231
6108819,22921
6108820,22611
6108821,22301
6108822,22146
6108823,21836
6108824,21526
6108825,21216
6108826,21061
6108827,20751
6108828,20441
6108829,20131
6108830,19976
6108831,19666
6108832,19356
6108833,19201
6108834,18891
6108835,18581
6108836,18271
6108837,18116
6108838,17806
6108839,17496
6108840,17186
6108841,17031
6108842,16721
6108843,16411
6108844,16101
6108845,15946
6108846,15636
6108847,15326
6108848,15171
6108849,14861
6108850,14551
6108851,14241
6108852,14086
6108853,13776
6108854,13466
6108855,13156
6108856,13001
6108857,12691
6108858,12381
6108859,12226
6108860,11916
6108861,11606
6108862,11296
6108863,11141
6108864,10831
6108865,10521
6108866,10211
6108867,10056
6108868,9746
6108869,9436
6108870,9126
6108871,8971
6108872,8661
6108873,8351
6108874,8196
6108875,7886
6108876,7576
6108877,7266
6108878,7111
6108879,6801
6108880,6491
6108881,6181
6108882,6026
6108883,5716
6108884,5406
6108885,5096
6108886,4941
6108887,4631
6108888,4321
6108889,4166
6108890,3856
6108891,3546
6108892,3236
6108893,3081
6108894,2771
6108895,2461
6108896,2151
6108897,1996
6108898,1686
6108899,1376
6108900,1221
6108901,911
6108902,601
6108903,291
6108904,136
6109477,26486
6109479,26021
6109480,25711
6109481,25401
6109483,24936
6109484,24626
6109485,24316
6109487,23851
6109488,23541
6109490,23076
6109491,22766
6109492,22456
6109494,21991
6109495,21681
6109496,21371
6109498,20906
6109499,20596
6109500,20286
6109502,19821
6109503,19511
6109505,19046
6109506,18736
6109507,18426
6109509,17961
6109510,17651
6109511,17341
6109513,16876
6109514,16566
6109515,16256
6109517,15791
6109518,15481
6109520,15016
6109521,14706
6109522,14396
6109524,13931
6109525,13621
6109526,13311
6109528,12846
6109529,12536
6109531,12071
6109532,11761
6109533,11451
6109535,10986
6109536,10676
6109537,10366
6109539,9901
6109540,9591
6109541,9281
6109543,8816
6109544,8506
6109546,8041
6109547,7731
6109548,7421
6109550,6956
6109551,6646
6109552,6336
6109554,5871
6109555,5561
6109556,5251
6109558,4786
6109559,4476
6109561,4011
6109562,3701
6109563,3391
6109565,2926
6109566,2616
6109567,2306
6109569,1841
6109570,1531
6109572,1066
6109573,756
6109574,446
6110148,26332
6110149,26177
6110150,25867
6110151,25557
6110152,25247
6110153,25092
6110154,24782
6110155,24472
6110156,24162
6110157,24007
6110158,23697
6110159,23387
6110160,23232
6110161,22922
6110162,22612
6110163,22302
6110164,22147
6110165,21837
6110166,21527
6110167,21217
6110168,21062
6110169,20752
6110170,20442
6110171,20132
6110172,19977
6110173,19667
6110174,19357
6110175,19202
6110176,18892
6110177,18582
6110178,18272
6110179,18117
6110180,17807
6110181,17497
6110182,17187
6110183,17032
6110184,16722
6110185,16412
6110186,16102
6110187,15947
6110188,15637
6110189,15327
6110190,15172
6110191,14862
6110192,14552
6110193,14242
6110194,14087
6110195,13777
6110196,13467
6110197,13157
6110198,13002
6110199,12692
6110200,12382
6110201,12227
6110202,11917
6110203,11607
6110204,11297
6110205,11142
6110206,10832
6110207,10522
6110208,10212
6110209,10057
6110210,9747
6110211,9437
6110212,9127
6110213,8972
6110214,8662
6110215,8352
6110216,8197
6110217,7887
6110218,7577
6110219,7267
6110220,7112
6110221,6802
6110222,6492
6110223,6182
6110224,6027
6110225,5717
6110226,5407
6110227,5097
6110228,4942
6110229,4632
6110230,4322
6110231,4167
6110232,3857
6110233,3547
6110234,3237
6110235,3082
6110236,2772
6110237,2462
6110238,2152
6110239,1997
6110240,1687
6110241,1377
6110242,1222
6110243,912
6110244,602
6110245,292
6110246,137
6110818,26487
6110820,26022
6110821,25712
6110822,25402
6110824,24937
6110825,24627
6110826,24317
6110828,23852
6110829,23542
6110831,23077
6110832,22767
6110833,22457
6110835,21992
6110836,21682
6110837,21372
6110839,20907
6110840,20597
6110841,20287
6110843,19822
6110844,19512
6110846,19047
6110847,18737
6110848,18427
6110850,17962
6110851,17652
6110852,17342
6110854,16877
6110855,16567
6110856,16257
6110858,15792
6110859,15482
6110861,15017
6110862,14707
6110863,14397
6110865,13932
6110866,13622
6110867,13312
6110869,12847
6110870,12537
6110872,12072
6110873,11762
6110874,11452
6110876,10987
6110877,10677
6110878,10367
6110880,9902
6110881,9592
6110882,9282
6110884,8817
6110885,8507
6110887,8042
6110888,7732
6110889,7422
6110891,6957
6110892,6647
6110893,6337
6110895,5872
6110896,5562
6110897,5252
6110899,4787
6110900,4477
6110902,4012
6110903,3702
6110904,3392
6110906,2927
6110907,2617
6110908,2307
6110910,1842
6110911,1532
6110913,1067
6110914,757
6110915,447
6111488,26333
6111489,26178
6111490,25868
6111491,25558
6111492,25248
6111493,25093
6111494,24783
6111495,24473
6111496,24163
6111497,24008
6111498,23698
6111499,23388
6111500,23233
6111501,22923
6111502,22613
6111503,22303
6111504,22148
6111505,21838
6111506,21528
6111507,21218
6111508,21063
6111509,20753
6111510,20443
6111511,20133
6111512,19978
6111513,19668
6111514,19358
6111515,19203
6111516,18893
6111517,18583
6111518,18273
6111519,18118
6111520,17808
6111521,17498
6111522,17188
6111523,17033
6111524,16723
6111525,16413
6111526,16103
6111527,15948
6111528,15638
6111529,15328
6111530,15173
6111531,14863
6111532,14553
6111533,14243
6111534,14088
6111535,13778
6111536,13468
6111537,13158
6111538,13003
6111539,12693
6111540,12383
6111541,12228
6111542,11918
6111543,11608
6111544,11298
6111545,11143
6111546,10833
6111547,10523
6111548,10213
6111549,10058
6111550,9748
6111551,9438
6111552,9128
6111553,8973
6111554,8663
6111555,8353
6111556,8198
6111557,7888
6111558,7578
6111559,7268
6111560,7113
6111561,6803
6111562,6493
6111563,6183
6111564,6028
6111565,5718
6111566,5408
6111567,5098
6111568,4943
6111569,4633
6111570,4323
6111571,4168
6111572,3858
6111573,3548
6111574,3238
6111575,3083
6111576,2773
6111577,2463
6111578,2153
6111579,1998
6111580,1688
6111581,1378
6111582,1223
6111583,913
6111584,603
6111585,293
6111586,138
6112158,26488
6112160,26023
6112161,25713
6112162,25403
6112164,24938
6112165,24628
6112166,24318
6112168,23853
6112169,23543
6112171,23078
6112172,22768
6112173,22458
6112175,21993
6112176,21683
6112177,21373
6112179,20908
6112180,20598
6112181,20288
6112183,19823
6112184,19513
6112186,19048
6112187,18738
6112188,18428
6112190,17963
6112191,17653
6112192,17343
6112194,16878
6112195,16568
6112196,16258
6112198,15793
6112199,15483
6112201,15018
6112202,14708
6112203,14398
6112205,13933
6112206,13623
6112207,13313
6112209,12848
6112210,12538
6112212,12073
6112213,11763
6112214,11453
6112216,10988
6112217,10678
6112218,10368
6112220,9903
6112221,9593
6112222,9283
6112224,8818
6112225,8508
6112227,8043
6112228,7733
6112229,7423
6112231,6958
6112232,6648
6112233,6338
6112235,5873
6112236,5563
6112237,5253
6112239,4788
6112240,4478
6112242,4013
6112243,3703
6112244,3393
6112246,2928
6112247,2618
6112248,2308
6112250,1843
6112251,1533
6112253,1068
6112254,758
6112255,448
6112828,26334
6112829,26179
6112830,25869
6112831,25559
6112832,25249
6112833,25094
6112834,24784
6112835,24474
6112836,24164
6112837,24009
6112838,23699
6112839,23389
6112840,23234
6112841,22924
6112842,22614
6112843,22304
6112844,22149
6112845,21839
6112846,21529
6112847,21219
6112848,21064
6112849,20754
6112850,20444
6112851,20134
6112852,19979
6112853,19669
6112854,19359
6112855,19204
6112856,18894
6112857,18584
6112858,18274
6112859,18119
6112860,17809
6112861,17499
6112862,17189
6112863,17034
6112864,16724
6112865,16414
6112866,16104
6112867,15949
6112868,15639
6112869,15329
6112870,15174
6112871,14864
6112872,14554
6112873,14244
6112874,14089
6112875,13779
6112876,13469
6112877,13159
6112878,13004
6112879,12694
6112880,12384
6112881,12229
6112882,11919
6112883,11609
6112884,11299
6112885,11144
6112886,10834
6112887,10524
6112888,10214
6112889,10059
6112890,9749
6112891,9439
6112892,9129
6112893,8974
6112894,8664
6112895,8354
6112896,8199
6112897,7889
6112898,7579
6112899,7269
6112900,7114
6112901,6804
6112902,6494
6112903,6184
6112904,6029
6112905,5719
6112906,5409
6112907,5099
6112908,4944
6112909,4634
6112910,4324
6112911,4169
6112912,3859
6112913,3549
6112914,3239
6112915,3084
6112916,2774
6112917,2464
6112918,2154
6112919,1999
6112920,1689
6112921,1379
6112922,1224
6112923,914
6112924,604
6112925,294
6112926,139
6113496,26489
6113498,26024
6113499,25714
6113500,25404
6113502,24939
6113503,24629
6113504,24319
6113506,23854
6113507,23544
6113509,23079
6113510,22769
6113511,22459
6113513,21994
6113514,21684
6113515,21374
6113517,20909
6113518,20599
6113519,20289
6113521,19824
6113522,19514
6113524,19049
6113525,18739
6113526,18429
6113528,17964
6113529,17654
6113530,17344
6113532,16879
6113533,16569
6113534,16259
6113536,15794
6113537,15484
6113539,15019
6113540,14709
6113541,14399
6113543,13934
6113544,13624
6113545,13314
6113547,12849
6113548,12539
6113550,12074
6113551,11764
6113552,11454
6113554,10989
6113555,10679
6113556,10369
6113558,9904
6113559,9594
6113560,9284
6113562,8819
6113563,8509
6113565,8044
6113566,7734
6113567,7424
6113569,6959
6113570,6649
6113571,6339
6113573,5874
6113574,5564
6113575,5254
6113577,4789
6113578,4479
6113580,4014
6113581,3704
6113582,3394
6113584,2929
6113585,2619
6113586,2309
6113588,1844
6113589,1534
6113591,1069
6113592,759
6113593,449
6114165,26335
6114166,26180
6114167,25870
6114168,25560
6114169,25250
6114170,25095
6114171,24785
6114172,24475
6114173,24165
6114174,24010
6114175,23700
6114176,23390
6114177,23235
6114178,22925
6114179,22615
6114180,22305
6114181,22150
6114182,21840
6114183,21530
6114184,21220
6114185,21065
6114186,20755
6114187,20445
6114188,20135
6114189,19980
6114190,19670
6114191,19360
6114192,19205
6114193,18895
6114194,18585
6114195,18275
6114196,18120
6114197,17810
6114198,17500
6114199,17190
6114200,17035
6114201,16725
6114202,16415
6114203,16105
6114204,15950
6114205,15640
6114206,15330
6114207,15175
6114208,14865
6114209,14555
6114210,14245
6114211,14090
6114212,13780
6114213,13470
6114214,13160
6114215,13005
6114216,12695
6114217,12385
6114218,12230
6114219,11920
6114220,11610
6114221,11300
6114222,11145
6114223,10835
6114224,10525
6114225,10215
6114226,10060
6114227,9750
6114228,9440
6114229,9130
6114230,8975
6114231,8665
6114232,8355
6114233,8200
6114234,7890
6114235,7580
6114236,7270
6114237,7115
6114238,6805
6114239,6495
6114240,6185
6114241,6030
6114242,5720
6114243,5410
6114244,5100
6114245,4945
6114246,4635
6114247,4325
6114248,4170
6114249,3860
6114250,3550
6114251,3240
6114252,3085
6114253,2775
6114254,2465
6114255,2155
6114256,2000
6114257,1690
6114258,1380
6114259,1225
6114260,915
6114261,605
6114262,295
6114263,140
6114835,26490
6114837,26025
6114838,25715
6114839,25405
6114841,24940
6114842,24630
6114843,24320
6114845,23855
6114846,23545
6114848,23080
6114849,22770
6114850,22460
6114852,21995
6114853,21685
6114854,21375
6114856,20910
6114857,20600
6114858,20290
6114860,19825
6114861,19515
6114863,19050
6114864,18740
6114865,18430
6114867,17965
6114868,17655
6114869,17345
6114871,16880
6114872,16570
6114873,16260
6114875,15795
6114876,15485
6114878,15020
6114879,14710
6114880,14400
6114882,13935
6114883,13625
6114884,13315
6114886,12850
6114887,12540
6114889,12075
6114890,11765
6114891,11455
6114893,10990
6114894,10680
6114895,10370
6114897,9905
6114898,9595
6114899,9285
6114901,8820
6114902,8510
6114904,8045
6114905,7735
6114906,7425
6114908,6960
6114909,6650
6114910,6340
6114912,5875
6114913,5565
6114914,5255
6114916,4790
6114917,4480
6114919,4015
6114920,3705
6114921,3395
6114923,2930
6114924,2620
6114925,2310
6114927,1845
6114928,1535
6114930,1070
6114931,760
6114932,450
6115505,26336
6115506,26181
6115507,25871
6115508,25561
6115509,25251
6115510,25096
6115511,24786
6115512,24476
6115513,24166
6115514,24011
6115515,23701
6115516,23391
6115517,23236
6115518,22926
6115519,22616
6115520,22306
6115521,22151
6115522,21841
6115523,21531
6115524,21221
6115525,21066
6115526,20756
6115527,20446
6115528,20136
6115529,19981
6115530,19671
6115531,19361
6115532,19206
6115533,18896
6115534,18586
6115535,18276
6115536,18121
6115537,17811
6115538,17501
6115539,17191
6115540,17036
6115541,16726
6115542,16416
6115543,16106
6115544,15951
6115545,15641
6115546,15331
6115547,15176
6115548,14866
6115549,14556
6115550,14246
6115551,14091
6115552,13781
6115553,13471
6115554,13161
6115555,13006
6115556,12696
6115557,12386
6115558,12231
6115559,11921
6115560,11611
6115561,11301
6115562,11146
6115563,10836
6115564,10526
6115565,10216
6115566,10061
6115567,9751
6115568,9441
6115569,9131
6115570,8976
6115571,8666
6115572,8356
6115573,8201
6115574,7891
6115575,7581
6115576,7271
6115577,7116
6115578,6806
6115579,6496
6115580,6186
6115581,6031
6115582,5721
6115583,5411
6115584,5101
6115585,4946
6115586,4636
6115587,4326
6115588,4171
6115589,3861
6115590,3551
6115591,3241
6115592,3086
6115593,2776
6115594,2466
6115595,2156
6115596,2001
6115597,1691
6115598,1381
6115599,1226
6115600,916
6115601,606
6115602,296
6115603,141
6116175,26491
6116177,26026
6116178,25716
6116179,25406
6116181,24941
6116182,24631
6116183,24321
6116185,23856
6116186,23546
6116188,23081
6116189,22771
6116190,22461
6116192,21996
6116193,21686
6116194,21376
6116196,20911
6116197,20601
6116198,20291
6116200,19826
6116201,19516
6116203,19051
6116204,18741
6116205,18431
6116207,17966
6116208,17656
6116209,17346
6116211,16881
6116212,16571
6116213,16261
6116215,15796
6116216,15486
6116218,15021
6116219,14711
6116220,14401
6116222,13936
6116223,13626
6116224,13316
6116226,12851
6116227,12541
6116229,12076
6116230,11766
6116231,11456
6116233,10991
6116234,10681
6116235,10371
6116237,9906
6116238,9596
6116239,9286
6116241,8821
6116242,8511
6116244,8046
6116245,7736
6116246,7426
6116248,6961
6116249,6651
6116250,6341
6116252,5876
6116253,5566
6116254,5256
6116256,4791
6116257,4481
6116259,4016
6116260,3706
6116261,3396
6116263,2931
6116264,2621
6116265,2311
6116267,1846
6116268,1536
6116270,1071
6116271,761
6116272,451
6116848,26337
6116849,26182
6116850,25872
6116851,25562
6116852,25252
6116853,25097
6116854,24787
6116855,24477
6116856,24167
6116857,24012
6116858,23702
6116859,23392
6116860,23237
6116861,22927
6116862,22617
6116863,22307
6116864,22152
6116865,21842
6116866,21532
6116867,21222
6116868,21067
6116869,20757
6116870,20447
6116871,20137
6116872,19982
6116873,19672
6116874,19362
6116875,19207
6116876,18897
6116877,18587
6116878,18277
6116879,18122
6116880,17812
6116881,17502
6116882,17192
6116883,17037
6116884,16727
6116885,16417
6116886,16107
6116887,15952
6116888,15642
6116889,15332
6116890,15177
6116891,14867
6116892,14557
6116893,14247
6116894,14092
6116895,13782
6116896,13472
6116897,13162
6116898,13007
6116899,12697
6116900,12387
6116901,12232
6116902,11922
6116903,11612
6116904,11302
6116905,11147
6116906,10837
6116907,10527
6116908,10217
6116909,10062
6116910,9752
6116911,9442
6116912,9132
6116913,8977
6116914,8667
6116915,8357
6116916,8202
6116917,7892
6116918,7582
6116919,7272
6116920,7117
6116921,6807
6116922,6497
6116923,6187
6116924,6032
6116925,5722
6116926,5412
6116927,5102
6116928,4947
6116929,4637
6116930,4327
6116931,4172
6116932,3862
6116933,3552
6116934,3242
6116935,3087
6116936,2777
6116937,2467
6116938,2157
6116939,2002
6116940,1692
6116941,1382
6116942,1227
6116943,917
6116944,607
6116945,297
6116946,142
6117521,26492
6117523,26027
6117524,25717
6117525,25407
6117527,24942
6117528,24632
6117529,24322
6117531,23857
6117532,23547
6117534,23082
6117535,22772
6117536,22462
6117538,21997
6117539,21687
6117540,21377
6117542,20912
6117543,20602
6117544,20292
6117546,19827
6117547,19517
6117549,19052
6117550,18742
6117551,18432
6117553,17967
6117554,17657
6117555,17347
6117557,16882
6117558,16572
6117559,16262
6117561,15797
6117562,15487
6117564,15022
6117565,14712
6117566,14402
6117568,13937
6117569,13627
6117570,13317
6117572,12852
6117573,12542
6117575,12077
6117576,11767
6117577,11457
6117579,10992
6117580,10682
6117581,10372
6117583,9907
6117584,9597
6117585,9287
6117587,8822
6117588,8512
6117590,8047
6117591,7737
6117592,7427
6117594,6962
6117595,6652
6117596,6342
6117598,5877
6117599,5567
6117600,5257
6117602,4792
6117603,4482
6117605,4017
6117606,3707
6117607,3397
6117609,2932
6117610,2622
6117611,2312
6117613,1847
6117614,1537
6117616,1072
6117617,762
6117618,452
6118197,26338
6118198,26183
6118199,25873
6118200,25563
6118201,25253
6118202,25098
6118203,24788
6118204,24478
6118205,24168
6118206,24013
6118207,23703
6118208,23393
6118209,23238
6118210,22928
