"Region","ZoneSubzone","SiteSeries","Standard","Species","Height"
"LMH65-BWBS (2012)","BWBSwk1","101","1043901","Sw",1.00
"LMH65-BWBS (2012)","BWBSwk1","102","1043902","Pl",2.00
"LMH65-BWBS (2012)","BWBSwk1","102","1043902","Sw",1.00
"LMH65-BWBS (2012)","BWBSwk1","103","1043903","Pl",2.00
"LMH65-BWBS (2012)","BWBSwk1","103","1043903","Sw",1.00
"LMH65-BWBS (2012)","BWBSwk1","104","1043904","Pl",2.00
"LMH65-BWBS (2012)","BWBSwk1","104","1043904","Others",1.00
"LMH65-BWBS (2012)","BWBSwk1","110","1043905","Pl",1.40
"LMH65-BWBS (2012)","BWBSwk1","110","1043905","Sw",0.80
"LMH65-BWBS (2012)","BWBSwk1","111","1043906","Pl",1.40
"LMH65-BWBS (2012)","BWBSwk1","111","1043906","Others",0.80
"LMH65-BWBS (2012)","BWBSwk2","101","1043907","Pl",2.00
"LMH65-BWBS (2012)","BWBSwk2","101","1043907","Sw",1.00
"LMH65-BWBS (2012)","BWBSwk2","102","1043908","Pl",1.40
"LMH65-BWBS (2012)","BWBSwk2","102","1043908","Sw",0.80
"LMH65-BWBS (2012)","BWBSwk2","103","1043909","Pl",2.00
"LMH65-BWBS (2012)","BWBSwk2","103","1043909","Others",1.00
"LMH65-BWBS (2012)","BWBSwk2","104","1043910","Pl",2.00
"LMH65-BWBS (2012)","BWBSwk2","104","1043910","Sw",1.00
"LMH65-BWBS (2012)","BWBSwk2","110","1043911","Pl",2.00
"LMH65-BWBS (2012)","BWBSwk2","110","1043911","Sw",1.00
"LMH65-BWBS (2012)","BWBSwk2","111","1043912","Pl",1.40
"LMH65-BWBS (2012)","BWBSwk2","111","1043912","Sw",0.80
"LMH65-BWBS (2012)","BWBSwk3","101","1043913","Pl",2.00
"LMH65-BWBS (2012)","BWBSwk3","101","1043913","Others",1.00
"LMH65-BWBS (2012)","BWBSwk3","102","1043914","Pl",2.00
"LMH65-BWBS (2012)","BWBSwk3","102","1043914","Others",1.00
"LMH65-BWBS (2012)","BWBSwk3","103","1043915","Pl",2.00
"LMH65-BWBS (2012)","BWBSwk3","103","1043915","Others",0.80
"LMH65-BWBS (2012)","BWBSwk3","110","1043916","Sx",1.00
"LMH65-BWBS (2012)","BWBSwk3","110","1043916","Others",0.80
"LMH65-BWBS (2012)","BWBSwk3","111","1043917","Pl",1.40
"LMH65-BWBS (2012)","BWBSwk3","111","1043917","Others",0.80
"Prince George","ICHwk4","02*","81148","Others",0.80
"Prince George","ICHwk4","03*","81149","Pl",1.40
"Prince George","ICHwk4","03*","81149","Fd",1.00
"Prince George","ICHwk4","03*","81149","Others",0.80
"Prince George","ICHwk4","04","81150","Pl",2.00
"Prince George","ICHwk4","04","81150","Fd",1.40
"Prince George","ICHwk4","04","81150","Others",1.00
"Prince George","ICHwk4","05","81151","Pl",2.00
"Prince George","ICHwk4","05","81151","Fd",1.40
"Prince George","ICHwk4","05","81151","Others",1.00
"Prince George","ICHwk4","06","81152","Pl",2.00
"Prince George","ICHwk4","06","81152","Others",1.00
"Prince George","ICHwk4","07","81153","Pl",2.00
"Prince George","ICHwk4","07","81153","Fd",1.40
"Prince George","ICHwk4","07","81153","Others",1.00
"Prince George","ICHwk4","08","81154","Pl",1.40
"Prince George","ICHwk4","08","81154","Others",0.80
"Prince George","SBPSmc","01","81155","Pl",1.60
"Prince George","SBPSmc","01","81155","Others",0.80
"Prince George","SBPSmc","02*","81156","Pl",1.20
"Prince George","SBPSmc","02*","81156","Others",0.60
"Prince George","SBPSmc","03","81157","Pl",1.60
"Prince George","SBPSmc","03","81157","Others",0.80
"Prince George","SBPSmc","04","81158","Pl",1.20
"Prince George","SBPSmc","04","81158","Others",0.60
"Prince George","SBPSmc","05","81159","Pl",1.20
"Prince George","SBPSmc","05","81159","Others",0.60
"Prince George","SBPSmc","06","81160","Pl",1.20
"Prince George","SBPSmc","06","81160","Others",0.60
"Prince George","SBPSmc","07*","81161","Pl",1.20
"Prince George","SBPSmc","07*","81161","Others",0.60
"Prince George","SBSdh","01","81162","Pl",2.00
"Prince George","SBSdh","01","81162","Fd",1.40
"Prince George","SBSdh","01","81162","Others",1.00
"Prince George","SBSdh","02*","81163","Pl",1.40
"Prince George","SBSdh","02*","81163","Sx",0.80
"Prince George","SBSdh","03*","81164","Pl",1.40
"Prince George","SBSdh","03*","81164","Pw",1.40
"Prince George","SBSdh","03*","81164","Lw",1.40
"Prince George","SBSdh","03*","81164","Fd",1.00
"Prince George","SBSdh","04","81165","Pl",2.00
"Prince George","SBSdh","04","81165","Fd",1.40
"Prince George","SBSdh","04","81165","Sx",1.00
"Prince George","SBSdh","05","81166","Pl",2.00
"Prince George","SBSdh","05","81166","Others",1.00
"Prince George","SBSdh","06","81167","Pl",2.00
"Prince George","SBSdh","06","81167","Fd",1.40
"Prince George","SBSdh","06","81167","Others",1.00
"Prince George","SBSdh","07","81168","Pl",1.40
"Prince George","SBSdh","07","81168","Fd",1.00
"Prince George","SBSdh","07","81168","Others",0.80
"Prince George","SBSdh","08*","81169","Pl",1.40
"Prince George","SBSdh","08*","81169","Others",0.80
"Prince George","SBSdk","01","81170","Pl",2.00
"Prince George","SBSdk","01","81170","Fd",1.40
"Prince George","SBSdk","01","81170","Sx",1.00
"Prince George","SBSdk","02*","81171","Pl",1.40
"Prince George","SBSdk","02*","81171","Sx",0.80
"Prince George","SBSdk","03* ","81172","Pl",2.00
"Prince George","SBSdk","03* ","81172","Fd",1.40
"Prince George","SBSdk","03* ","81172","Sx",1.00
"Prince George","SBSdk","04","81173","Pl",2.00
"Prince George","SBSdk","04","81173","Fd",1.40
"Prince George","SBSdk","04","81173","Sx",1.00
"Prince George","SBSdk","05","81174","Pl",2.00
"Prince George","SBSdk","05","81174","Fd",1.40
"Prince George","SBSdk","05","81174","Sx",1.00
"Prince George","SBSdk","06","81175","Pl",2.00
"Prince George","SBSdk","06","81175","Fd",1.40
"Prince George","SBSdk","06","81175","Sx",1.00
"Prince George","SBSdk","07","81176","Pl",1.40
"Prince George","SBSdk","07","81176","Sx",0.80
"Prince George","SBSdk","08","81177","Pl",2.00
"Prince George","SBSdk","08","81177","Sx",1.00
"Prince George","SBSdk","09*","81178","Pl",1.40
"Prince George","SBSdk","09*","81178","Sb",0.80
"Prince George","SBSdk","10*","81179","Pl",1.40
"Prince George","SBSdk","10*","81179","Others",0.80
"Prince George","SBSdw1","01","81180","Pl",2.00
"Prince George","SBSdw1","01","81180","Fd",1.40
"Prince George","SBSdw1","01","81180","Others",1.00
"Prince George","SBSdw1","02*","81181","Pl",2.00
"Prince George","SBSdw1","02*","81181","Fd",1.40
"Prince George","SBSdw1","03","81182","Pl",2.00
"Prince George","SBSdw1","03","81182","Fd",1.40
"Prince George","SBSdw1","04","81183","Pl",2.00
"Prince George","SBSdw1","04","81183","Fd",1.40
"Prince George","SBSdw1","04","81183","Sx",1.00
"Prince George","SBSdw1","05","81184","Pl",2.00
"Prince George","SBSdw1","05","81184","Fd",1.40
"Prince George","SBSdw1","05","81184","Sx",1.00
"Prince George","SBSdw1","06","81185","Pl",2.00
"Prince George","SBSdw1","06","81185","Fd",1.40
"Prince George","SBSdw1","06","81185","Others",1.00
"Prince George","SBSdw1","07","81186","Pl",2.00
"Prince George","SBSdw1","07","81186","Fd",1.40
"Prince George","SBSdw1","07","81186","Others",1.00
"Prince George","SBSdw1","08","81187","Pl",2.00
"Prince George","SBSdw1","08","81187","Fd",1.40
"Prince George","SBSdw1","08","81187","Others",1.00
"Prince George","SBSdw1","09","81188","Pl",1.40
"Prince George","SBSdw1","09","81188","Others",0.80
"Prince George","SBSdw2","01","81189","Pl",2.00
"Prince George","SBSdw2","01","81189","Fd",1.40
"Prince George","SBSdw2","01","81189","Sx",1.00
"Prince George","SBSdw2","02*","81190","Pl",2.00
"Prince George","SBSdw2","02*","81190","Fd",1.40
"Prince George","SBSdw2","03","81191","Pl",2.00
"Prince George","SBSdw2","03","81191","Fd",1.40
"Prince George","SBSdw2","04","81192","Pl",2.00
"Prince George","SBSdw2","04","81192","Fd",1.40
"Prince George","SBSdw2","05","81193","Pl",2.00
"Prince George","SBSdw2","05","81193","Fd",1.40
"Prince George","SBSdw2","05","81193","Sx",1.00
"Prince George","SBSdw2","06","81194","Pl",2.00
"Prince George","SBSdw2","06","81194","Fd",1.40
"Prince George","SBSdw2","06","81194","Sx",1.00
"Prince George","SBSdw2","07","81195","Pl",2.00
"Prince George","SBSdw2","07","81195","Others",1.00
"Prince George","SBSdw2","08","81196","Pl",2.00
"Prince George","SBSdw2","08","81196","Fd",1.40
"Prince George","SBSdw2","08","81196","Others",1.00
"Prince George","SBSdw2","09","81197","Pl",2.00
"Prince George","SBSdw2","09","81197","Fd",1.40
"Prince George","SBSdw2","09","81197","Others",1.00
"Prince George","SBSdw2","10","81198","Pl",1.40
"Prince George","SBSdw2","10","81198","Others",0.80
"Prince George","SBSdw2","11*","81199","Pl",1.40
"Prince George","SBSdw2","11*","81199","Others",0.80
"Prince George","SBSdw3","01","81200","Pl",2.00
"Prince George","SBSdw3","01","81200","Fd",1.40
"Prince George","SBSdw3","01","81200","Sx",1.00
"Prince George","SBSdw3","02","81201","Pl",1.40
"Prince George","SBSdw3","02","81201","Fd",1.00
"Prince George","SBSdw3","02","81201","Others",0.80
"Prince George","SBSdw3","03","81202","Pl",2.00
"Prince George","SBSdw3","03","81202","Sx",1.00
"Prince George","SBSdw3","04","81203","Pl",2.00
"Prince George","SBSdw3","04","81203","Fd",1.40
"Prince George","SBSdw3","04","81203","Sx",1.00
"Prince George","SBSdw3","05","81204","Pl",2.00
"Prince George","SBSdw3","05","81204","Others",1.00
"Prince George","SBSdw3","06","81205","Pl",2.00
"Prince George","SBSdw3","06","81205","Fd",1.40
"Prince George","SBSdw3","06","81205","Others",1.00
"Prince George","SBSdw3","07","81206","Pl",2.00
"Prince George","SBSdw3","07","81206","Others",1.00
"Prince George","SBSdw3","08","81207","Pl",2.00
"Prince George","SBSdw3","08","81207","Fd",1.40
"Prince George","SBSdw3","08","81207","Others",1.00
"Prince George","SBSdw3","09","81208","Pl",1.40
"Prince George","SBSdw3","09","81208","Others",0.80
"Prince George","SBSdw3","10*","81209","Pl",1.40
"Prince George","SBSdw3","10*","81209","Others",0.80
"Prince George","SBSmc2","01","81210","Pl",1.60
"Prince George","SBSmc2","01","81210","Others",0.80
"Prince George","SBSmc2","02*","81211","Pl",1.20
"Prince George","SBSmc2","02*","81211","Others",0.60
"Prince George","SBSmc2","03","81212","Pl",1.60
"Prince George","SBSmc2","03","81212","Others",0.80
"Prince George","SBSmc2","04","81213","Pl",1.60
"Prince George","SBSmc2","04","81213","Others",0.80
"Prince George","SBSmc2","05","81214","Pl",1.60
"Prince George","SBSmc2","05","81214","Others",0.80
"Prince George","SBSmc2","06","81215","Pl",1.60
"Prince George","SBSmc2","06","81215","Others",0.80
"Prince George","SBSmc2","07","81216","Pl",1.20
"Prince George","SBSmc2","07","81216","Others",0.60
"Prince George","SBSmc2","08","81217","Pl",1.60
"Prince George","SBSmc2","08","81217","Others",0.80
"Prince George","SBSmc2","09","81218","Pl",1.60
"Prince George","SBSmc2","09","81218","Others",0.80
"Prince George","SBSmc2","10","81219","Pl",1.20
"Prince George","SBSmc2","10","81219","Others",0.60
"Prince George","SBSmc2","11","81220","Pl",1.20
"Prince George","SBSmc2","11","81220","Others",0.60
"Prince George","SBSmc2","12*","81221","Pl",1.20
"Prince George","SBSmc2","12*","81221","Others",0.60
"Prince George","SBSmc3","01","81222","Pl",1.60
"Prince George","SBSmc3","01","81222","Others",0.80
"Prince George","SBSmc3","02","81223","Pl",1.60
"Prince George","SBSmc3","02","81223","Sx",0.80
"Prince George","SBSmc3","03","81224","Pl",1.60
"Prince George","SBSmc3","03","81224","Sx",0.80
"Prince George","SBSmc3","04","81225","Pl",1.60
"Prince George","SBSmc3","04","81225","Others",0.80
"Prince George","SBSmc3","05","81226","Pl",1.60
"Prince George","SBSmc3","05","81226","Others",0.80
"Prince George","SBSmc3","06","81227","Pl",1.60
"Prince George","SBSmc3","06","81227","Others",0.80
"Prince George","SBSmc3","07","81228","Pl",1.60
"Prince George","SBSmc3","07","81228","Others",0.80
"Prince George","SBSmc3","08","81229","Pl",1.20
"Prince George","SBSmc3","08","81229","Others",0.60
"Prince George","SBSmc3","09*","81230","Pl",1.20
"Prince George","SBSmc3","09*","81230","Others",0.60
"Prince George","SBSmh","01","81231","Pl",2.00
"Prince George","SBSmh","01","81231","Fd",1.40
"Prince George","SBSmh","01","81231","Others",1.00
"Prince George","SBSmh","02*","81232","Pl",1.40
"Prince George","SBSmh","02*","81232","Fd",1.00
"Prince George","SBSmh","03","81233","Pl",1.40
"Prince George","SBSmh","03","81233","Fd",1.00
"Prince George","SBSmh","03","81233","Others",0.80
"Prince George","SBSmh","04","81234","Fd",1.40
"Prince George","SBSmh","04","81234","Others",1.00
"Prince George","SBSmh","05","81235","Pl",2.00
"Prince George","SBSmh","05","81235","Fd",1.40
"Prince George","SBSmh","05","81235","Others",1.00
"Prince George","SBSmh","06","81236","Pl",2.00
"Prince George","SBSmh","06","81236","Fd",1.40
"Prince George","SBSmh","06","81236","Others",1.00
"Prince George","SBSmh","07","81237","Fd",1.40
"Prince George","SBSmh","07","81237","Others",1.00
"Prince George","SBSmh","08","81238","Fd",1.40
"Prince George","SBSmh","08","81238","Others",1.00
"Prince George","SBSmh","09","81239","All",0.80
"Prince George","SBSmk1","01","81240","Pl",2.00
"Prince George","SBSmk1","01","81240","Fd",1.40
"Prince George","SBSmk1","01","81240","Others",1.00
"Prince George","SBSmk1","02*","81241","Pl",2.00
"Prince George","SBSmk1","02*","81241","Sx",1.00
"Prince George","SBSmk1","03","81242","Pl",2.00
"Prince George","SBSmk1","03","81242","Sx",1.00
"Prince George","SBSmk1","04","81243","Pl",2.00
"Prince George","SBSmk1","04","81243","Fd",1.40
"Prince George","SBSmk1","04","81243","Others",1.00
"Prince George","SBSmk1","05","81244","Pl",2.00
"Prince George","SBSmk1","05","81244","Fd",1.40
"Prince George","SBSmk1","05","81244","Others",1.00
"Prince George","SBSmk1","06","81245","Pl",2.00
"Prince George","SBSmk1","06","81245","Others",1.00
"Prince George","SBSmk1","07","81246","Pl",2.00
"Prince George","SBSmk1","07","81246","Fd",1.40
"Prince George","SBSmk1","07","81246","Others",1.00
"Prince George","SBSmk1","08","81247","Pl",2.00
"Prince George","SBSmk1","08","81247","Others",1.00
"Prince George","SBSmk1","09","81248","Pl",1.40
"Prince George","SBSmk1","09","81248","Others",0.80
"Prince George","SBSmk1","10*","81249","Pl",1.40
"Prince George","SBSmk1","10*","81249","Others",0.80
"Prince George","SBSmk2","01","81250","Pl",2.00
"Prince George","SBSmk2","01","81250","Others",1.00
"Prince George","SBSmk2","02*","81251","Pl",2.00
"Prince George","SBSmk2","02*","81251","Sx",1.00
"Prince George","SBSmk2","03","81252","Pl",2.00
"Prince George","SBSmk2","03","81252","Others",1.00
"Prince George","SBSmk2","04","81253","Pl",2.00
"Prince George","SBSmk2","04","81253","Others",1.00
"Prince George","SBSmk2","05","81254","Pl",2.00
"Prince George","SBSmk2","05","81254","Others",1.00
"Prince George","SBSmk2","06","81255","Pl",1.40
"Prince George","SBSmk2","06","81255","Others",0.80
"Prince George","SBSmw","01","81256","Pl",2.00
"Prince George","SBSmw","01","81256","Fd",1.40
"Prince George","SBSmw","01","81256","Others",1.00
"Prince George","SBSmw","02*","81257","Pl",1.40
"Prince George","SBSmw","02*","81257","Fd",1.00
"Prince George","SBSmw","02*","81257","Others",0.80
"Prince George","SBSmw","03","81258","Pl",2.00
"Prince George","SBSmw","03","81258","Fd",1.40
"Prince George","SBSmw","03","81258","Others",1.00
"Prince George","SBSmw","04","81259","Pl",2.00
"Prince George","SBSmw","04","81259","Fd",1.40
"Prince George","SBSmw","04","81259","Others",1.00
"Prince George","SBSmw","05","81260","Pl",2.00
"Prince George","SBSmw","05","81260","Others",1.00
"Prince George","SBSmw","06","81261","Pl",2.00
"Prince George","SBSmw","06","81261","Fd",1.40
"Prince George","SBSmw","06","81261","Others",1.00
"Prince George","SBSmw","07","81262","Pl",2.00
"Prince George","SBSmw","07","81262","Others",1.00
"Prince George","SBSmw","08","81263","Pl",2.00
"Prince George","SBSmw","08","81263","Fd",1.40
"Prince George","SBSmw","08","81263","Others",1.00
"Prince George","SBSmw","09","81264","Pl",1.40
"Prince George","SBSmw","09","81264","Others",0.80
"Prince George","SBSmw","10*","81265","Pl",1.40
"Prince George","SBSmw","10*","81265","Others",0.80
"Prince George","SBSvk","01","81266","Pl",2.00
"Prince George","SBSvk","01","81266","Fd",1.40
"Prince George","SBSvk","01","81266","Others",1.00
"Prince George","SBSvk","02","81267","Pl",2.00
"Prince George","SBSvk","02","81267","Others",1.00
"Prince George","SBSvk","03*","81268","Pl",2.00
"Prince George","SBSvk","03*","81268","Fd",1.40
"Prince George","SBSvk","03*","81268","Others",1.00
"Prince George","SBSvk","04","81269","Pl",2.00
"Prince George","SBSvk","04","81269","Fd",1.40
"Prince George","SBSvk","04","81269","Others",1.00
"Prince George","SBSvk","05","81270","Pl",2.00
"Prince George","SBSvk","05","81270","Others",1.00
"Prince George","SBSvk","06","81271","Pl",1.40
"Prince George","SBSvk","06","81271","Others",0.80
"Prince George","SBSvk","07","81272","Pl",2.00
"Prince George","SBSvk","07","81272","Others",1.00
"Prince George","SBSvk","08*","81273","Pl",1.40
"Prince George","SBSvk","08*","81273","Others",0.80
"Prince George","SBSvk","09","81274","Pl",1.40
"Prince George","SBSvk","09","81274","Others",0.80
"Prince George","SBSvk","10","81275","Pl",1.40
"Prince George","SBSvk","10","81275","Others",0.80
"Prince George","SBSwk1","01","81276","Pl",2.00
"Prince George","SBSwk1","01","81276","Fd",1.40
"Prince George","SBSwk1","01","81276","Others",1.00
"Prince George","SBSwk1","02*","81277","Pl",1.40
"Prince George","SBSwk1","02*","81277","Others",0.80
"Prince George","SBSwk1","03","81278","Pl",2.00
"Prince George","SBSwk1","03","81278","Fd",1.40
"Prince George","SBSwk1","03","81278","Others",1.00
"Prince George","SBSwk1","04","81279","Pl",2.00
"Prince George","SBSwk1","04","81279","Fd",1.40
"Prince George","SBSwk1","04","81279","Others",1.00
"Prince George","SBSwk1","05","81280","Pl",2.00
"Prince George","SBSwk1","05","81280","Fd",1.40
"Prince George","SBSwk1","05","81280","Others",1.00
"Prince George","SBSwk1","06","81281","Pl",2.00
"Prince George","SBSwk1","06","81281","Others",1.00
"Prince George","SBSwk1","07","81282","Pl",2.00
"Prince George","SBSwk1","07","81282","Others",1.00
"Prince George","SBSwk1","08","81283","Pl",2.00
"Prince George","SBSwk1","08","81283","Others",1.00
"Prince George","SBSwk1","09","81284","Pl",1.40
"Prince George","SBSwk1","09","81284","Others",0.80
"Prince George","SBSwk1","10","81285","Pl",1.40
"Prince George","SBSwk1","10","81285","Others",0.80
"Prince George","SBSwk1","11*","81286","Pl",1.40
"Prince George","SBSwk1","11*","81286","Others",0.80
"Prince George","SBSwk1","12","81287","Pl",2.00
"Prince George","SBSwk1","12","81287","Others",1.00
"Prince George","SBSwk2","01","81288","Pl",2.00
"Prince George","SBSwk2","01","81288","Others",1.00
"Prince George","SBSwk2","02*","81289","Pl",1.40
"Prince George","SBSwk2","02*","81289","Others",0.80
"Prince George","SBSwk2","03","81290","Pl",2.00
"Prince George","SBSwk2","03","81290","Others",1.00
"Prince George","SBSwk2","04","81291","Pl",2.00
"Prince George","SBSwk2","04","81291","Others",1.00
"Prince George","SBSwk2","05","81292","Pl",2.00
"Prince George","SBSwk2","05","81292","Others",1.00
"Prince George","SBSwk2","06","81293","Pl",1.40
"Prince George","SBSwk2","06","81293","Others",0.80
"Prince George","SBSwk3","01","81294","Pl",2.00
"Prince George","SBSwk3","01","81294","Others",1.00
"Prince George","SBSwk3","02","81295","Pl",1.40
"Prince George","SBSwk3","02","81295","Others",0.80
"Prince George","SBSwk3","03","81296","Pl",2.00
"Prince George","SBSwk3","03","81296","Fd",1.40
"Prince George","SBSwk3","03","81296","Sx",1.00
"Prince George","SBSwk3","04","81297","Pl",2.00
"Prince George","SBSwk3","04","81297","Others",1.00
"Prince George","SBSwk3","05","81298","Pl",2.00
"Prince George","SBSwk3","05","81298","Others",1.00
"Prince George","SBSwk3","06","81299","Pl",2.00
"Prince George","SBSwk3","06","81299","Others",1.00
"Prince George","SBSwk3","07","81300","Pl",2.00
"Prince George","SBSwk3","07","81300","Others",1.00
"Prince George","SBSwk3","08","81301","Pl",1.40
"Prince George","SBSwk3","08","81301","Others",0.80
"Prince George","SBSwk3a","01","81302","Pl",2.00
"Prince George","SBSwk3a","01","81302","Others",1.00
"Prince George","SBSwk3a","02","81303","Pl",1.40
"Prince George","SBSwk3a","02","81303","Others",0.80
"Prince George","SBSwk3a","03","81304","Pl",2.00
"Prince George","SBSwk3a","03","81304","Fd",1.40
"Prince George","SBSwk3a","03","81304","Sx",1.00
"Prince George","SBSwk3a","04","81305","Pl",2.00
"Prince George","SBSwk3a","04","81305","Others",1.00
